date,trading_destination_id,price,volume,ask,ask_size,bid,bid_size
40860356030,4#FR0000133308,12.665,257,12.665,1188,12.66,2942
40869924159,4#FR0000133308,12.66,4,12.665,4366,12.66,500
40869924176,4#FR0000133308,12.66,596,12.665,4366,12.66,500
40869962313,4#FR0000133308,12.66,500,12.665,4366,12.655,10470
40875120804,4#FR0000133308,12.66,390,12.66,694,12.655,2695
40898946990,4#FR0000133308,12.66,358,12.66,654,12.655,8004
40899078187,4#FR0000133308,12.66,336,12.66,318,12.655,10438
40899078268,4#FR0000133308,12.66,130,12.66,188,12.655,10438
40899097041,4#FR0000133308,12.66,188,12.665,4133,12.655,10438
40901181459,4#FR0000133308,12.665,698,12.665,381,12.66,3897
40901208916,4#FR0000133308,12.665,381,12.665,381,12.66,3897
40918800107,4#FR0000133308,12.67,300,12.67,300,12.665,5084
40918824980,4#FR0000133308,12.675,1261,12.675,2002,12.67,2080
40918824998,4#FR0000133308,12.675,741,12.675,2002,12.67,2080
40924486149,4#FR0000133308,12.67,2090,12.675,6426,12.67,2090
40926271411,4#FR0000133308,12.665,36,12.67,2931,12.665,36
40970929318,4#FR0000133308,12.66,600,12.67,14286,12.66,3246
40970929344,4#FR0000133308,12.66,477,12.67,14286,12.66,3246
40970929370,4#FR0000133308,12.66,570,12.67,14286,12.66,3246
40970929395,4#FR0000133308,12.66,12,12.67,14286,12.66,3246
40970929421,4#FR0000133308,12.66,240,12.67,14286,12.66,3246
40970929450,4#FR0000133308,12.66,1947,12.67,14286,12.66,3246
40972898895,4#FR0000133308,12.66,867,12.665,8878,12.655,2917
40973869907,4#FR0000133308,12.66,950,12.665,10262,12.655,2317
40975660053,4#FR0000133308,12.66,1746,12.66,5404,12.655,1237
40979369250,4#FR0000133308,12.655,589,12.66,2629,12.655,3092
40979369289,4#FR0000133308,12.655,127,12.66,2629,12.655,2965
40980232499,4#FR0000133308,12.66,2629,12.665,14336,12.655,3632
41000114196,4#FR0000133308,12.66,827,12.665,7693,12.655,5695
41001618018,4#FR0000133308,12.66,1920,12.66,6622,12.655,6055
41015519151,4#FR0000133308,12.66,186,12.66,8622,12.655,6269
41015563051,4#FR0000133308,12.66,547,12.66,8436,12.655,6269
41015803943,4#FR0000133308,12.66,852,12.66,7037,12.655,10643
41016202966,4#FR0000133308,12.66,364,12.66,6673,12.655,11873
41019627137,4#FR0000133308,12.66,713,12.66,5960,12.655,11036
41019779036,4#FR0000133308,12.66,476,12.66,5484,12.655,11036
41023506235,4#FR0000133308,12.66,360,12.665,3768,12.66,1494
41024529611,4#FR0000133308,12.655,26,12.665,5587,12.655,10809
41024529634,4#FR0000133308,12.655,600,12.665,5587,12.655,10809
41024529654,4#FR0000133308,12.655,160,12.665,5587,12.655,10809
41024532297,4#FR0000133308,12.655,208,12.665,5587,12.655,10809
41037843470,4#FR0000133308,12.665,600,12.67,15711,12.66,799
41037843487,4#FR0000133308,12.665,500,12.67,15711,12.66,799
41037844109,4#FR0000133308,12.665,440,12.67,15711,12.66,799
41037844130,4#FR0000133308,12.665,889,12.67,15711,12.66,799
41038002857,4#FR0000133308,12.67,471,12.67,4338,12.665,600
41038002875,4#FR0000133308,12.67,1267,12.67,4338,12.665,600
41038002892,4#FR0000133308,12.67,444,12.67,4338,12.665,600
41040359141,4#FR0000133308,12.67,580,12.67,976,12.665,5195
41040359160,4#FR0000133308,12.67,465,12.67,976,12.665,5195
41040377283,4#FR0000133308,12.67,511,12.67,976,12.665,5195
41069325772,4#FR0000133308,12.67,87,12.675,5822,12.67,562
41069325821,4#FR0000133308,12.67,500,12.675,5822,12.67,62
41069325877,4#FR0000133308,12.67,62,12.675,6571,12.665,8244
41072101591,4#FR0000133308,12.665,600,12.67,3184,12.665,5079
41072104385,4#FR0000133308,12.665,1306,12.67,3184,12.665,5079
41072104402,4#FR0000133308,12.665,1014,12.67,3184,12.665,5079
41072825809,4#FR0000133308,12.665,468,12.665,468,12.66,4184
41073948483,4#FR0000133308,12.665,413,12.665,289,12.66,4263
41073948587,4#FR0000133308,12.665,289,12.67,8107,12.66,4263
41074033032,4#FR0000133308,12.67,368,12.67,3119,12.665,868
41074038407,4#FR0000133308,12.67,58,12.67,2602,12.665,2048
41103475284,4#FR0000133308,12.665,4,12.67,7014,12.66,4757
41149254971,4#FR0000133308,12.67,166,12.67,717,12.665,6747
41149255024,4#FR0000133308,12.67,294,12.67,423,12.665,6747
41149255139,4#FR0000133308,12.67,126,12.67,297,12.665,6747
41164475341,4#FR0000133308,12.665,364,12.67,6268,12.665,815
41181542001,4#FR0000133308,12.67,70,12.67,471,12.665,5787
41181542021,4#FR0000133308,12.67,884,12.67,471,12.665,5787
41181542040,4#FR0000133308,12.67,81,12.67,471,12.665,5787
41181542060,4#FR0000133308,12.67,28,12.67,471,12.665,5787
41181695241,4#FR0000133308,12.67,91,12.675,4346,12.67,2774
41203730288,4#FR0000133308,12.67,1260,12.675,5252,12.67,1265
41203730305,4#FR0000133308,12.67,5,12.675,5252,12.67,1265
41211604314,4#FR0000133308,12.675,200,12.675,7813,12.67,1517
41215864570,4#FR0000133308,12.67,717,12.675,10762,12.67,729
41215864868,4#FR0000133308,12.67,12,12.675,10762,12.67,729
41229730827,4#FR0000133308,12.675,400,12.675,10263,12.665,4006
41229730886,4#FR0000133308,12.675,701,12.675,9632,12.665,4006
41229730921,4#FR0000133308,12.675,631,12.675,9632,12.665,4006
41229730976,4#FR0000133308,12.675,500,12.675,9132,12.665,4006
41229731011,4#FR0000133308,12.675,580,12.675,8552,12.665,4006
41229731043,4#FR0000133308,12.675,240,12.675,8312,12.665,4006
41229731086,4#FR0000133308,12.675,1000,12.675,6563,12.665,4006
41229731107,4#FR0000133308,12.675,749,12.675,6563,12.665,4006
41229753206,4#FR0000133308,12.675,199,12.675,6364,12.665,4006
41234394920,4#FR0000133308,12.665,80,12.675,11584,12.665,2841
41259598025,4#FR0000133308,12.665,522,12.67,2579,12.665,2071
41269539731,4#FR0000133308,12.665,176,12.67,5187,12.665,771
41269539748,4#FR0000133308,12.665,3,12.67,5187,12.665,771
41269542569,4#FR0000133308,12.665,592,12.67,5187,12.665,771
41334331593,4#FR0000133308,12.665,46,12.67,8203,12.665,555
41334333847,4#FR0000133308,12.665,509,12.67,8203,12.665,555
41336817851,4#FR0000133308,12.665,65,12.67,11438,12.66,3248
41339023074,4#FR0000133308,12.665,84,12.67,10878,12.66,3248
41383308320,4#FR0000133308,12.66,500,12.665,2135,12.66,2404
41383308343,4#FR0000133308,12.66,800,12.665,2135,12.66,2404
41383308360,4#FR0000133308,12.66,28,12.665,2135,12.66,2404
41383310835,4#FR0000133308,12.66,38,12.665,2135,12.66,2404
41383871136,4#FR0000133308,12.665,664,12.665,6783,12.66,583
41383871172,4#FR0000133308,12.665,580,12.665,5454,12.66,583
41383871202,4#FR0000133308,12.665,749,12.665,4785,12.66,583
41383876741,4#FR0000133308,12.665,669,12.665,4785,12.66,583
41383876782,4#FR0000133308,12.665,267,12.665,6147,12.66,583
41383876807,4#FR0000133308,12.665,749,12.665,5398,12.66,583
41383876887,4#FR0000133308,12.665,1074,12.665,3824,12.66,583
41383876912,4#FR0000133308,12.665,500,12.665,2824,12.66,583
41383876929,4#FR0000133308,12.665,1000,12.665,2824,12.66,583
41383876954,4#FR0000133308,12.665,1195,12.665,1629,12.66,583
41383876979,4#FR0000133308,12.665,1418,12.665,211,12.66,583
41384532272,4#FR0000133308,12.665,1000,12.665,1209,12.66,1083
41384532313,4#FR0000133308,12.665,212,12.665,997,12.66,1323
41384836059,4#FR0000133308,12.665,997,12.665,46,12.66,1323
41384836094,4#FR0000133308,12.665,46,12.665,46,12.66,1323
41386507107,4#FR0000133308,12.665,600,12.665,2942,12.66,583
41386507145,4#FR0000133308,12.665,1074,12.665,936,12.66,583
41386507194,4#FR0000133308,12.665,1506,12.665,936,12.66,583
41386507211,4#FR0000133308,12.665,500,12.665,936,12.66,583
41386507236,4#FR0000133308,12.665,358,12.665,578,12.66,583
41388569665,4#FR0000133308,12.66,554,12.67,16354,12.66,1083
41388569687,4#FR0000133308,12.66,29,12.67,16354,12.66,1083
41388569705,4#FR0000133308,12.66,500,12.67,16354,12.66,1083
41389016073,4#FR0000133308,12.66,727,12.66,7378,12.655,4095
41389624345,4#FR0000133308,12.66,997,12.66,4960,12.655,4335
41389872872,4#FR0000133308,12.66,347,12.66,4033,12.655,7951
41389872895,4#FR0000133308,12.66,1120,12.66,4033,12.655,7951
41389872913,4#FR0000133308,12.66,1704,12.66,4033,12.655,7951
41389872940,4#FR0000133308,12.66,1209,12.66,4033,12.655,7951
41390018367,4#FR0000133308,12.66,2450,12.665,9729,12.66,2154
41390060904,4#FR0000133308,12.66,1914,12.665,9729,12.655,6451
41398323515,4#FR0000133308,12.66,1187,12.665,13085,12.655,6350
41406728076,4#FR0000133308,12.66,14,12.665,7782,12.66,500
41406728102,4#FR0000133308,12.66,35,12.665,7782,12.66,465
41407254596,4#FR0000133308,12.655,326,12.665,13164,12.655,3672
41407254613,4#FR0000133308,12.655,493,12.665,13164,12.655,3672
41407254631,4#FR0000133308,12.655,500,12.665,13164,12.655,3672
41407254674,4#FR0000133308,12.655,749,12.665,13164,12.655,2423
41407264235,4#FR0000133308,12.655,749,12.665,13164,12.655,1674
41407264275,4#FR0000133308,12.655,1074,12.665,13164,12.65,10033
41407264294,4#FR0000133308,12.655,600,12.665,13164,12.65,10033
41407657352,4#FR0000133308,12.655,500,12.66,8297,12.65,6400
41411943962,4#FR0000133308,12.66,333,12.66,6773,12.655,1
41412134069,4#FR0000133308,12.66,500,12.66,6006,12.655,1
41412134119,4#FR0000133308,12.66,447,12.66,5559,12.655,1
41412134165,4#FR0000133308,12.66,1197,12.66,4362,12.655,1
41412134198,4#FR0000133308,12.66,1362,12.66,3000,12.655,1
41412134230,4#FR0000133308,12.66,2195,12.66,805,12.655,1
41412134272,4#FR0000133308,12.66,61,12.66,744,12.655,741
41412210014,4#FR0000133308,12.66,744,12.665,13385,12.655,3931
41415950569,4#FR0000133308,12.665,1293,12.665,5913,12.655,7498
41415950595,4#FR0000133308,12.665,419,12.665,5494,12.655,7498
41415950621,4#FR0000133308,12.665,580,12.665,4914,12.655,7498
41415950647,4#FR0000133308,12.665,310,12.665,4604,12.655,7498
41415950677,4#FR0000133308,12.665,633,12.665,3971,12.655,7498
41415976045,4#FR0000133308,12.665,659,12.665,3312,12.655,7498
41415976094,4#FR0000133308,12.665,777,12.665,2535,12.655,7498
41416053453,4#FR0000133308,12.665,2312,12.67,14014,12.66,5430
41416511193,4#FR0000133308,12.66,580,12.67,15598,12.66,4590
41416511398,4#FR0000133308,12.66,500,12.67,15598,12.66,4590
41416511416,4#FR0000133308,12.66,749,12.67,15598,12.66,4590
41416512471,4#FR0000133308,12.66,749,12.67,15598,12.66,4590
41416512492,4#FR0000133308,12.66,1076,12.67,15598,12.66,4590
41416512512,4#FR0000133308,12.66,936,12.67,15598,12.66,4590
41416516353,4#FR0000133308,12.66,994,12.67,15598,12.66,4590
41416527233,4#FR0000133308,12.66,585,12.67,15598,12.66,585
41416527250,4#FR0000133308,12.66,441,12.67,15598,12.66,585
41416704055,4#FR0000133308,12.66,1,12.66,6479,12.655,1505
41417629937,4#FR0000133308,12.66,500,12.66,4157,12.655,5
41417629969,4#FR0000133308,12.66,749,12.66,3408,12.655,5
41417630001,4#FR0000133308,12.66,764,12.66,2644,12.655,5
41417630027,4#FR0000133308,12.66,116,12.66,2528,12.655,5
41417630054,4#FR0000133308,12.66,936,12.66,1592,12.655,5
41417630080,4#FR0000133308,12.66,1012,12.66,580,12.655,5
41417630106,4#FR0000133308,12.66,580,12.665,13338,12.655,5
41418673598,4#FR0000133308,12.655,5,12.665,13828,12.655,941
41418673615,4#FR0000133308,12.655,436,12.665,13828,12.655,941
41418890655,4#FR0000133308,12.65,500,12.655,5215,12.65,2486
41418948473,4#FR0000133308,12.65,85,12.655,6151,12.65,2486
41419045176,4#FR0000133308,12.65,500,12.655,8576,12.65,85
41419254960,4#FR0000133308,12.65,139,12.65,139,12.645,6173
41419342371,4#FR0000133308,12.655,1521,12.655,4688,12.645,8331
41419342387,4#FR0000133308,12.655,936,12.655,4688,12.645,8331
41419342404,4#FR0000133308,12.655,749,12.655,4688,12.645,8331
41419350206,4#FR0000133308,12.655,936,12.655,3003,12.645,8331
41419350237,4#FR0000133308,12.655,500,12.655,2503,12.645,8331
41419350254,4#FR0000133308,12.655,1076,12.655,2503,12.645,8331
41419350279,4#FR0000133308,12.655,1427,12.66,12893,12.645,8331
41419636378,4#FR0000133308,12.655,1000,12.66,7501,12.65,4105
41419942204,4#FR0000133308,12.655,1000,12.66,5894,12.65,5181
41419963969,4#FR0000133308,12.65,580,12.66,5654,12.65,4601
41419963995,4#FR0000133308,12.65,498,12.66,5654,12.65,4103
41419964013,4#FR0000133308,12.65,240,12.66,5654,12.65,4103
41419980375,4#FR0000133308,12.65,182,12.66,5654,12.65,3863
41420298790,4#FR0000133308,12.655,45,12.66,7300,12.655,15491
41420311558,4#FR0000133308,12.655,10997,12.66,7300,12.655,4494
41420311673,4#FR0000133308,12.655,2854,12.66,7300,12.655,1640
41420311742,4#FR0000133308,12.655,759,12.66,7300,12.655,881
41420327819,4#FR0000133308,12.655,881,12.655,19,12.65,4472
41420573829,4#FR0000133308,12.655,250,12.66,8284,12.65,4057
41420889416,4#FR0000133308,12.65,304,12.66,6114,12.65,3753
41421476641,4#FR0000133308,12.655,1421,12.66,7743,12.65,3757
41422189528,4#FR0000133308,12.66,936,12.665,13704,12.655,2510
41422189579,4#FR0000133308,12.66,1268,12.665,13704,12.655,2510
41422189605,4#FR0000133308,12.66,600,12.665,13704,12.655,2510
41422359417,4#FR0000133308,12.66,749,12.665,1655,12.66,3448
41423978455,4#FR0000133308,12.665,422,12.665,2896,12.66,3824
41423978480,4#FR0000133308,12.665,580,12.665,2316,12.66,3824
41423978506,4#FR0000133308,12.665,2316,12.67,16711,12.66,3824
41424448759,4#FR0000133308,12.67,461,12.67,4790,12.665,24953
41424448785,4#FR0000133308,12.67,39,12.67,4790,12.665,24953
41425758088,4#FR0000133308,12.67,1158,12.67,2000,12.665,27612
41425758133,4#FR0000133308,12.67,2000,12.675,15093,12.665,27612
41427190401,4#FR0000133308,12.665,936,12.67,240,12.665,2659
41427190527,4#FR0000133308,12.665,500,12.67,240,12.665,2159
41427190567,4#FR0000133308,12.665,580,12.67,240,12.665,1579
41427190622,4#FR0000133308,12.665,802,12.67,740,12.665,777
41427192717,4#FR0000133308,12.665,777,12.665,3177,12.66,11338
41427977776,4#FR0000133308,12.67,240,12.67,4068,12.66,5358
41427977804,4#FR0000133308,12.67,500,12.67,4068,12.66,5358
41427977845,4#FR0000133308,12.67,1076,12.67,2992,12.66,5358
41427977870,4#FR0000133308,12.67,749,12.67,2992,12.66,5358
41427977927,4#FR0000133308,12.67,749,12.67,1494,12.66,5358
41427977953,4#FR0000133308,12.67,240,12.67,1254,12.66,5358
41427977979,4#FR0000133308,12.67,441,12.67,813,12.66,5358
41427988097,4#FR0000133308,12.67,813,12.675,13860,12.66,5358
41427988135,4#FR0000133308,12.675,451,12.675,13409,12.66,5358
41427988172,4#FR0000133308,12.675,197,12.675,13212,12.66,6347
41428102628,4#FR0000133308,12.675,504,12.675,9210,12.665,3861
41428102663,4#FR0000133308,12.675,1312,12.675,9210,12.665,3861
41428102695,4#FR0000133308,12.675,164,12.675,9243,12.665,3861
41428634188,4#FR0000133308,12.675,888,12.675,11768,12.665,4797
41428634215,4#FR0000133308,12.675,500,12.675,11268,12.665,4797
41428634241,4#FR0000133308,12.675,1000,12.675,10268,12.665,4797
41428634272,4#FR0000133308,12.675,1357,12.675,8911,12.665,4797
41428634298,4#FR0000133308,12.675,361,12.675,7950,12.665,5037
41429630195,4#FR0000133308,12.665,500,12.67,1218,12.665,4048
41429630215,4#FR0000133308,12.665,936,12.67,1218,12.665,4048
41432177951,4#FR0000133308,12.66,600,12.67,8017,12.66,1830
41432177969,4#FR0000133308,12.66,1230,12.67,8017,12.66,1830
41433632819,4#FR0000133308,12.66,1076,12.665,2626,12.66,1436
41433632853,4#FR0000133308,12.66,500,12.665,2626,12.655,8425
41433632870,4#FR0000133308,12.66,936,12.665,2626,12.655,8425
41438146933,4#FR0000133308,12.66,8,12.665,7957,12.66,8
41441128156,4#FR0000133308,12.665,75,12.665,9367,12.655,7261
41443624220,4#FR0000133308,12.655,420,12.665,9955,12.655,8341
41444426078,4#FR0000133308,12.655,654,12.665,14562,12.655,3356
41444426100,4#FR0000133308,12.655,600,12.665,14562,12.655,3356
41444426118,4#FR0000133308,12.655,936,12.665,14562,12.655,3356
41444426135,4#FR0000133308,12.655,631,12.665,14562,12.655,3356
41444447256,4#FR0000133308,12.655,5,12.66,1180,12.655,2158
41446270399,4#FR0000133308,12.65,5,12.655,595,12.65,2849
41446270425,4#FR0000133308,12.65,500,12.655,595,12.65,2349
41446270453,4#FR0000133308,12.65,109,12.655,595,12.65,2240
41447633707,4#FR0000133308,12.655,834,12.655,1429,12.65,3080
41452117426,4#FR0000133308,12.655,5,12.66,7741,12.65,5079
41457072238,4#FR0000133308,12.65,500,12.655,2095,12.65,967
41457072255,4#FR0000133308,12.65,3,12.655,2095,12.65,967
41468655604,4#FR0000133308,12.65,2000,12.65,2701,12.645,7244
41468655622,4#FR0000133308,12.65,701,12.65,2701,12.645,7244
41468655644,4#FR0000133308,12.65,498,12.65,2701,12.645,7244
41469296405,4#FR0000133308,12.645,167,12.65,3168,12.645,2197
41469296442,4#FR0000133308,12.645,4,12.65,3168,12.645,1699
41469296459,4#FR0000133308,12.645,601,12.65,3168,12.645,1699
41469296517,4#FR0000133308,12.645,498,12.65,3168,12.645,1699
41471401427,4#FR0000133308,12.645,103,12.65,8444,12.64,3660
41472282818,4#FR0000133308,12.64,464,12.645,3305,12.64,764
41472282842,4#FR0000133308,12.64,136,12.645,3305,12.64,764
41472284733,4#FR0000133308,12.64,164,12.645,3305,12.64,764
41475931473,4#FR0000133308,12.635,2,12.64,2280,12.635,1920
41475932889,4#FR0000133308,12.635,240,12.64,2280,12.635,1680
41475932927,4#FR0000133308,12.635,600,12.64,2280,12.635,922
41475932982,4#FR0000133308,12.635,158,12.64,2280,12.635,922
41476228630,4#FR0000133308,12.635,342,12.64,3120,12.635,600
41476228660,4#FR0000133308,12.635,600,12.635,58,12.63,8161
41476237040,4#FR0000133308,12.635,58,12.635,58,12.63,7243
41476542264,4#FR0000133308,12.63,600,12.64,7660,12.63,6003
41476542318,4#FR0000133308,12.63,400,12.64,7660,12.63,5763
41476763300,4#FR0000133308,12.63,100,12.64,6665,12.63,5083
41476763317,4#FR0000133308,12.63,580,12.64,6665,12.63,5083
41476763342,4#FR0000133308,12.63,320,12.64,6665,12.63,4763
41477790628,4#FR0000133308,12.63,1000,12.635,2974,12.63,324
41478175045,4#FR0000133308,12.63,1000,12.63,500,12.625,4469
41485990941,4#FR0000133308,12.635,600,12.635,1550,12.625,13241
41485990967,4#FR0000133308,12.635,104,12.635,1550,12.625,13241
41486001847,4#FR0000133308,12.635,346,12.635,500,12.63,1117
41486001934,4#FR0000133308,12.635,254,12.635,246,12.63,1117
41486010314,4#FR0000133308,12.635,246,12.635,246,12.63,1877
41495536327,4#FR0000133308,12.64,461,12.64,3436,12.635,5014
41495536345,4#FR0000133308,12.64,554,12.64,3436,12.635,5014
41495536362,4#FR0000133308,12.64,1010,12.64,3436,12.635,5014
41495536379,4#FR0000133308,12.64,145,12.64,3436,12.635,5014
41495537800,4#FR0000133308,12.64,409,12.64,3436,12.635,3512
41495537818,4#FR0000133308,12.64,857,12.64,3436,12.635,3512
41495638190,4#FR0000133308,12.64,817,12.645,11009,12.635,7557
41495700952,4#FR0000133308,12.64,817,12.645,7835,12.64,817
41504278564,4#FR0000133308,12.645,600,12.645,3845,12.64,4842
41504278592,4#FR0000133308,12.645,496,12.645,3845,12.64,4842
41504278625,4#FR0000133308,12.645,100,12.645,3845,12.64,4842
41504282788,4#FR0000133308,12.645,1900,12.645,2749,12.64,4842
41504282804,4#FR0000133308,12.645,749,12.645,2749,12.64,4842
41508310554,4#FR0000133308,12.645,580,12.65,3417,12.64,13240
41519046648,4#FR0000133308,12.65,203,12.65,203,12.645,3529
41519046675,4#FR0000133308,12.65,377,12.65,203,12.645,3529
41519285388,4#FR0000133308,12.65,456,12.65,456,12.645,7413
41521226631,4#FR0000133308,12.65,701,12.65,544,12.645,8604
41522781579,4#FR0000133308,12.65,544,12.655,10254,12.65,56
41522818085,4#FR0000133308,12.65,56,12.65,586,12.645,6274
41523174355,4#FR0000133308,12.65,586,12.655,7625,12.645,6274
41529456131,4#FR0000133308,12.645,517,12.65,1927,12.645,1882
41529456197,4#FR0000133308,12.645,63,12.65,1927,12.645,1819
41529456265,4#FR0000133308,12.645,28,12.65,1927,12.645,1791
41529456435,4#FR0000133308,12.645,1191,12.65,1927,12.64,10775
41529456774,4#FR0000133308,12.645,600,12.65,4110,12.64,10280
41535603653,4#FR0000133308,12.65,827,12.65,827,12.645,6563
41536478041,4#FR0000133308,12.655,600,12.66,4847,12.65,6337
41576213321,4#FR0000133308,12.65,17,12.655,2328,12.645,8975
41577955602,4#FR0000133308,12.645,393,12.65,3982,12.645,1296
41578401794,4#FR0000133308,12.645,29,12.65,3982,12.645,1267
41578401874,4#FR0000133308,12.645,211,12.65,3982,12.645,1056
41578475486,4#FR0000133308,12.645,500,12.65,3955,12.645,1056
41578478943,4#FR0000133308,12.645,537,12.65,3955,12.645,1056
41578478961,4#FR0000133308,12.645,19,12.65,3955,12.645,1056
41582731683,4#FR0000133308,12.645,63,12.645,4553,12.64,504
41582733860,4#FR0000133308,12.645,537,12.645,4553,12.64,504
41582761678,4#FR0000133308,12.645,517,12.645,3713,12.64,1104
41582761695,4#FR0000133308,12.645,1074,12.645,3713,12.64,1104
41582761712,4#FR0000133308,12.645,1123,12.645,3713,12.64,1104
41582761730,4#FR0000133308,12.645,936,12.645,3713,12.64,1104
41584078471,4#FR0000133308,12.645,75,12.645,2071,12.64,638
41584256748,4#FR0000133308,12.645,1331,12.645,1331,12.64,1138
41594770015,4#FR0000133308,12.64,4,12.65,5512,12.64,7271
41594770062,4#FR0000133308,12.64,56,12.65,5752,12.64,6975
41599751011,4#FR0000133308,12.645,1162,12.645,1162,12.64,8051
41601348169,4#FR0000133308,12.65,77,12.65,500,12.645,9443
41601360190,4#FR0000133308,12.65,423,12.65,500,12.645,9443
41601385623,4#FR0000133308,12.65,500,12.65,500,12.645,9443
41605349747,4#FR0000133308,12.645,936,12.65,28969,12.645,4964
41605349764,4#FR0000133308,12.645,1076,12.65,28969,12.645,4964
41605349781,4#FR0000133308,12.645,1829,12.65,28969,12.645,4964
41605382387,4#FR0000133308,12.645,264,12.65,29184,12.64,6575
41616267528,4#FR0000133308,12.64,600,12.645,9675,12.635,2582
41635175219,4#FR0000133308,12.635,100,12.64,7015,12.63,3017
41635175237,4#FR0000133308,12.635,15,12.64,7015,12.63,3017
41663836322,4#FR0000133308,12.64,416,12.645,11224,12.635,5712
41663914432,4#FR0000133308,12.64,240,12.645,7581,12.64,389
41663921582,4#FR0000133308,12.64,111,12.645,7581,12.64,389
41663922060,4#FR0000133308,12.64,389,12.645,7581,12.635,7873
41663994648,4#FR0000133308,12.64,416,12.64,943,12.635,7397
41664010116,4#FR0000133308,12.64,943,12.645,4767,12.635,7397
41709341104,4#FR0000133308,12.65,500,12.65,25700,12.64,13999
41709341161,4#FR0000133308,12.65,500,12.65,25700,12.64,13999
41730626909,4#FR0000133308,12.645,414,12.65,27570,12.645,1660
41730626930,4#FR0000133308,12.645,35,12.65,27570,12.645,1660
41730628175,4#FR0000133308,12.645,51,12.65,27570,12.645,1660
41730685780,4#FR0000133308,12.645,300,12.65,31954,12.645,1160
41730841520,4#FR0000133308,12.65,3983,12.65,29769,12.645,1360
41761898917,4#FR0000133308,12.645,3,12.65,26074,12.645,500
41761898944,4#FR0000133308,12.645,500,12.65,26074,12.64,12222
41783683619,4#FR0000133308,12.64,429,12.645,6882,12.635,9531
41783683917,4#FR0000133308,12.64,1232,12.645,6882,12.635,9531
41783683935,4#FR0000133308,12.64,20,12.645,6882,12.635,9531
41783683952,4#FR0000133308,12.64,1180,12.645,6882,12.635,9531
41802143007,4#FR0000133308,12.635,495,12.64,3768,12.63,9364
41802143031,4#FR0000133308,12.635,12,12.64,3768,12.63,9364
41805956225,4#FR0000133308,12.64,1372,12.645,11813,12.64,1372
41807388712,4#FR0000133308,12.645,418,12.645,176,12.64,3518
41807388739,4#FR0000133308,12.645,176,12.65,32768,12.64,3518
41807388783,4#FR0000133308,12.65,1006,12.65,31762,12.64,3518
41811550867,4#FR0000133308,12.645,92,12.65,28989,12.64,6973
41813091420,4#FR0000133308,12.645,1225,12.65,23133,12.64,10978
41843323979,4#FR0000133308,12.65,6589,12.65,20211,12.645,5909
41843337349,4#FR0000133308,12.65,1493,12.65,20211,12.645,5909
41844889500,4#FR0000133308,12.65,711,12.65,11418,12.645,8362
41845125919,4#FR0000133308,12.645,100,12.65,11418,12.645,7132
41858051729,4#FR0000133308,12.645,40,12.65,15991,12.645,1787
41858051766,4#FR0000133308,12.645,1336,12.65,15991,12.645,451
41858051784,4#FR0000133308,12.645,451,12.65,15991,12.645,451
41867480275,4#FR0000133308,12.64,11,12.645,6724,12.64,857
41867480299,4#FR0000133308,12.64,846,12.645,6724,12.64,857
41876964730,4#FR0000133308,12.64,857,12.64,471,12.635,8240
41877007469,4#FR0000133308,12.64,278,12.64,193,12.635,9742
41877007500,4#FR0000133308,12.64,193,12.64,19,12.635,9742
41878850906,4#FR0000133308,12.64,19,12.64,4,12.635,8560
41878850935,4#FR0000133308,12.64,496,12.64,4,12.635,8560
41892646083,4#FR0000133308,12.64,777,12.645,6499,12.635,9237
41892646105,4#FR0000133308,12.64,14,12.645,6499,12.635,9237
41904048793,4#FR0000133308,12.64,63,12.64,517,12.635,3880
41904050136,4#FR0000133308,12.64,517,12.645,11703,12.635,3880
41907151463,4#FR0000133308,12.645,1070,12.645,55,12.64,7769
41907151489,4#FR0000133308,12.645,467,12.645,55,12.64,7769
41907151538,4#FR0000133308,12.645,735,12.65,35985,12.64,7769
41907151562,4#FR0000133308,12.645,55,12.65,35985,12.64,7769
41932938123,4#FR0000133308,12.64,500,12.645,1320,12.635,11667
41932938152,4#FR0000133308,12.64,16,12.645,1320,12.635,11667
41932941013,4#FR0000133308,12.64,407,12.645,1320,12.635,11667
41932941039,4#FR0000133308,12.64,300,12.645,1320,12.635,11667
41932941063,4#FR0000133308,12.64,753,12.645,1320,12.635,11667
42014965839,4#FR0000133308,12.64,5039,12.645,3590,12.64,5066
42014965856,4#FR0000133308,12.64,27,12.645,3590,12.64,5066
42030265287,4#FR0000133308,12.645,496,12.645,1891,12.64,1180
42030265322,4#FR0000133308,12.645,700,12.645,1891,12.64,1180
42030265897,4#FR0000133308,12.645,1191,12.645,700,12.64,1180
42030268024,4#FR0000133308,12.645,1041,12.65,37913,12.645,16728
42030268504,4#FR0000133308,12.645,7403,12.65,36737,12.645,9325
42030301187,4#FR0000133308,12.645,553,12.65,34005,12.645,8772
42030301626,4#FR0000133308,12.645,1516,12.65,34005,12.645,7256
42030321534,4#FR0000133308,12.645,1592,12.65,34005,12.645,5664
42030364260,4#FR0000133308,12.645,1666,12.65,33265,12.645,3998
42031520121,4#FR0000133308,12.645,3998,12.65,33265,12.64,6260
42041078857,4#FR0000133308,12.635,42,12.64,5539,12.635,2181
42041078878,4#FR0000133308,12.635,403,12.64,5539,12.635,2181
42041079431,4#FR0000133308,12.635,878,12.64,5539,12.635,2181
